Equipment_ID,Equipment_Type,Date,Equipment_Type_enc,Shift_enc,Road_Condition_enc,Operator_Experience_Yr,Engine_Temp_C,Oil_Pressure_bar,Vibration_mms,Fuel_Consumption_Lhr,Tyre_Pressure_PSI,Coolant_Level,Battery_Voltage_V,Hydraulic_Pressure_bar,Exhaust_Temp_C,RPM,Engine_Temp_C_Lower_Limit,Engine_Temp_C_Upper_Limit,Oil_Pressure_bar_Lower_Limit,Oil_Pressure_bar_Upper_Limit,Vibration_mms_Lower_Limit,Vibration_mms_Upper_Limit,Fuel_Consumption_Lhr_Lower_Limit,Fuel_Consumption_Lhr_Upper_Limit,Tyre_Pressure_PSI_Lower_Limit,Tyre_Pressure_PSI_Upper_Limit,Coolant_Level_Lower_Limit,Coolant_Level_Upper_Limit,Battery_Voltage_V_Lower_Limit,Battery_Voltage_V_Upper_Limit,Hydraulic_Pressure_bar_Lower_Limit,Hydraulic_Pressure_bar_Upper_Limit,Exhaust_Temp_C_Lower_Limit,Exhaust_Temp_C_Upper_Limit,RPM_Lower_Limit,RPM_Upper_Limit,Engine_Temp_C_Status_enc,Oil_Pressure_bar_Status_enc,Vibration_mms_Status_enc,Fuel_Consumption_Lhr_Status_enc,Tyre_Pressure_PSI_Status_enc,Coolant_Level_Status_enc,Battery_Voltage_V_Status_enc,Hydraulic_Pressure_bar_Status_enc,Exhaust_Temp_C_Status_enc,RPM_Status_enc,Operating_Hours,Load_Cycles_per_Day,Temp_Oil_Ratio,Vib_RPM_Ratio,Health_Score,High_Risk,Year,Month,Day_of_Week,Maintenance_Type_enc,PM_Interval_Hours,Next_PM_Due_Hours,PM_Status_enc,Maintenance_Cost_INR,Estimated_Downtime_Hrs,Last_Maintenance_Type_enc,Days_Since_Last_Maintenance,Maintenance_Team_enc,Engine_Condition_enc,Tyre_Condition_enc,Hydraulic_Condition_enc,Brake_Condition_enc,Electrical_Condition_enc,Fuel_System_Condition_enc,Transmission_Condition_enc,Cooling_System_Condition_enc,Engine_Replacement_Needed_enc,Tyre_Replacement_Needed_enc,Hydraulic_Replacement_Needed_enc,Brake_Replacement_Needed_enc,Electrical_Replacement_Needed_enc,Engine_Life_Remaining_pct,Tyre_Life_Remaining_pct,Hydraulic_Life_Remaining_pct,Battery_Life_Remaining_pct,Brake_Life_Remaining_pct,Failure_Type,Failure_Type_enc,Failure_Component,Failure_Component_enc,Maintenance_Priority,Maintenance_Priority_enc,Spare_Parts_Required,Prescriptive_Action,Days_to_Next_Failure,Failure
HEMM-D001,Dumper,2022-12-25,2,2,0,2,81.7,5.37,4.5,34.6,70.0,0.96,24.8,186.6,342.2,1789.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,1,0,-1,0,0,0,0,0,10039,35,15.21,3.8904,68.7,1,2022,12,6,1,250,211,0,125876,18.5,2,54,2,0,2,0,1,0,0,0,0,0,2,0,1,0,16.3,29.7,5.0,91.9,5.0,Tyre Burst,8,Tyres,8,Critical,0,Tyre Set,IMMEDIATE ACTION: Stop machine. Replace Tyres. Contact maintenance team.,7,1
HEMM-L002,Wheel Loader,2021-06-08,6,1,0,7,81.3,4.31,2.18,35.4,75.5,0.77,24.6,166.5,303.2,1841.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,5537,78,18.86,1.1841,95.9,0,2021,6,1,4,250,213,3,13375,5.3,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.9,13.6,44.6,91.1,56.4,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,154,0
HEMM-DR01,Drill Rig,2021-05-27,1,2,1,14,85.1,5.43,1.91,38.4,91.0,0.79,24.7,195.2,327.2,1732.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,4838,23,15.67,1.1028,100.0,0,2021,5,3,0,150,112,3,2982,0.6,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59.7,77.7,51.6,91.5,61.8,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,31,0
HEMM-G001,Grader,2022-11-18,4,0,2,12,105.0,4.04,2.7,53.4,82.2,0.64,24.3,173.8,403.2,1896.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,1,0,0,0,0,0,0,0,0,0,7911,42,33.44,1.4241,70.6,1,2022,11,4,1,300,189,0,52026,14.0,2,104,1,2,0,0,0,0,1,0,1,2,0,0,0,0,34.1,33.5,20.9,90.0,46.0,Engine Overheat,3,Engine,3,Critical,0,Engine Filter/Oil,IMMEDIATE ACTION: Stop machine. Replace Engine. Contact maintenance team.,5,1
HEMM-B002,Dozer,2021-11-04,0,2,1,1,76.9,4.17,1.92,32.5,77.1,0.8,24.2,188.5,302.3,1624.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,1940,82,18.44,1.1823,96.4,0,2021,11,3,0,250,60,3,6074,0.7,2,73,3,0,0,0,0,0,0,0,0,0,0,0,0,0,83.8,68.2,80.6,89.6,61.6,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,61,0
HEMM-L002,Wheel Loader,2023-11-07,6,2,2,12,77.4,3.11,4.5,36.0,80.7,0.95,24.6,179.7,337.5,1434.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,1,0,0,0,0,0,0,0,3720,53,24.89,3.6192,83.0,1,2023,11,1,1,250,30,0,162893,11.9,1,166,2,0,0,0,1,0,0,2,0,0,0,0,1,0,69.0,60.6,62.8,91.1,5.0,Transmission Failure,7,Transmission,7,Critical,0,No Parts Required,IMMEDIATE ACTION: Stop machine. Replace Transmission. Contact maintenance team.,2,1
HEMM-D003,Dumper,2021-06-08,2,1,2,19,92.3,4.15,1.85,32.7,76.4,0.99,24.6,198.9,338.3,1803.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,8449,78,22.24,1.0261,92.4,0,2021,6,1,3,250,51,3,15757,6.0,2,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6,5.0,15.5,91.1,63.0,None,6,None,6,Medium,3,No Parts Required,Continue normal operation. Monitor sensors.,37,0
HEMM-DR01,Drill Rig,2021-09-06,1,2,2,2,79.1,4.2,2.01,48.6,87.1,0.76,25.0,180.5,306.7,1850.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,10146,65,18.83,1.0865,98.5,0,2021,9,0,3,150,54,3,14233,6.8,1,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,5.0,5.0,92.6,59.8,None,6,None,6,Medium,3,No Parts Required,Continue normal operation. Monitor sensors.,132,0
HEMM-DR02,Drill Rig,2022-10-12,1,0,1,7,75.7,4.25,1.19,39.5,84.5,0.77,24.5,174.7,313.3,1873.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,9624,42,17.81,0.6353,98.8,0,2022,10,2,3,150,126,3,22458,4.5,3,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,19.2,5.0,90.7,76.2,None,6,None,6,Medium,3,No Parts Required,Continue normal operation. Monitor sensors.,131,0
HEMM-G001,Grader,2022-04-18,4,0,1,11,79.8,4.32,1.76,45.6,74.3,0.84,24.8,176.2,284.0,1859.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,2090,93,18.47,0.9467,96.0,0,2022,4,0,0,300,10,1,6362,0.8,1,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,82.6,61.1,79.1,91.9,64.8,None,6,None,6,Low,2,No Parts Required,Perform scheduled PM now. PM interval: 300 hrs.,35,0
HEMM-DR01,Drill Rig,2023-01-12,1,1,1,12,69.1,4.33,1.73,43.3,81.0,0.82,24.5,188.5,294.0,1881.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,9382,69,15.96,0.9197,98.8,0,2023,1,3,3,150,68,3,17540,3.4,3,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8,5.0,6.2,90.7,65.4,None,6,None,6,Medium,3,No Parts Required,Continue normal operation. Monitor sensors.,155,0
HEMM-L001,Wheel Loader,2022-04-17,6,0,1,14,82.7,4.57,2.67,48.5,86.3,0.75,24.3,165.0,322.1,1833.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,3964,77,18.1,1.4566,98.0,0,2022,4,6,0,250,36,2,6098,0.1,3,111,2,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,39.0,60.4,90.0,46.6,None,6,None,6,Low,2,No Parts Required,Plan PM in next 36 hours.,130,0
HEMM-E003,Excavator,2023-04-15,3,2,2,19,87.6,4.65,1.59,39.2,89.1,0.93,24.5,170.9,328.7,1867.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,11110,22,18.84,0.8516,98.7,0,2023,4,5,3,200,90,3,28308,4.3,1,80,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,51.1,5.0,90.7,68.2,None,6,None,6,Medium,3,No Parts Required,Continue normal operation. Monitor sensors.,138,0
HEMM-B002,Dozer,2022-12-01,0,0,0,4,90.8,4.39,2.47,33.6,87.8,0.8,24.6,204.5,313.2,1846.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,1535,57,20.68,1.338,95.1,0,2022,12,3,4,250,215,3,18945,4.1,1,176,3,0,0,0,0,0,0,0,0,0,0,0,0,0,87.2,82.5,84.6,91.1,50.6,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,140,0
HEMM-D005,Dumper,2023-10-10,2,2,0,7,80.6,3.7,4.5,43.4,83.2,0.97,24.9,181.8,352.8,1523.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,1,0,0,0,0,0,0,0,3147,117,21.78,3.6113,85.5,1,2023,10,1,1,250,103,0,142842,46.6,1,155,1,0,0,0,1,0,0,2,0,0,0,0,1,0,73.8,26.4,68.5,92.2,5.0,Transmission Failure,7,Transmission,7,Critical,0,No Parts Required,IMMEDIATE ACTION: Stop machine. Replace Transmission. Contact maintenance team.,1,1
HEMM-B001,Dozer,2023-08-21,0,2,1,4,86.5,4.34,1.72,55.0,84.3,0.77,24.4,176.8,338.9,1835.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,1,0,0,0,0,0,0,2270,116,19.93,0.9373,98.4,0,2023,8,0,0,250,230,3,2590,0.7,0,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,81.1,47.3,77.3,90.4,65.6,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,172,0
HEMM-D001,Dumper,2021-12-08,2,1,2,5,89.7,4.64,1.63,44.1,85.2,0.93,25.1,187.1,288.3,1850.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,8636,115,19.33,0.8811,97.6,0,2021,12,2,3,250,114,3,23011,7.6,2,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,5.0,13.6,93.0,67.4,None,6,None,6,Medium,3,No Parts Required,Continue normal operation. Monitor sensors.,161,0
HEMM-DR01,Drill Rig,2022-12-27,1,1,1,13,87.5,4.38,2.28,34.0,87.0,0.98,24.1,180.7,319.6,1673.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,11618,76,19.98,1.3628,97.3,0,2022,12,1,3,150,82,3,11386,5.4,1,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,5.0,89.3,54.4,None,6,None,6,Medium,3,No Parts Required,Continue normal operation. Monitor sensors.,46,0
HEMM-D004,Dumper,2022-11-21,2,0,1,19,87.3,4.73,2.12,38.8,84.4,0.76,24.2,183.1,342.3,1868.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,10173,83,18.46,1.1349,98.5,0,2022,11,0,3,250,77,3,24294,3.4,3,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,5.0,5.0,89.6,57.6,None,6,None,6,Medium,3,No Parts Required,Continue normal operation. Monitor sensors.,44,0
HEMM-D002,Dumper,2021-06-01,2,2,2,12,94.3,4.14,1.84,30.6,75.7,0.8,24.2,185.0,337.1,1799.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,7554,57,22.78,1.0228,91.0,0,2021,6,1,0,250,196,3,2153,0.3,3,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37.1,13.9,24.5,89.6,63.2,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,161,0
HEMM-DR01,Drill Rig,2022-08-16,1,0,2,5,76.9,4.93,2.5,35.3,81.3,0.96,24.3,169.0,311.2,2048.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,3205,97,15.6,1.2207,98.2,0,2022,8,1,0,150,95,3,5766,0.4,1,132,2,0,0,0,0,0,0,0,0,0,0,0,0,0,73.3,37.8,68.0,90.0,50.0,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,150,0
HEMM-L002,Wheel Loader,2021-06-21,6,1,0,1,78.9,4.61,2.32,48.8,84.3,0.9,23.9,183.2,325.0,1538.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,9924,80,17.11,1.5085,99.0,0,2021,6,0,3,250,76,3,12551,7.1,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,5.0,5.0,88.5,53.6,None,6,None,6,Medium,3,No Parts Required,Continue normal operation. Monitor sensors.,66,0
HEMM-DR02,Drill Rig,2023-02-16,1,0,2,15,105.0,4.55,2.44,37.8,79.8,0.95,24.5,197.8,337.5,1857.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,1,0,0,0,0,0,0,0,0,0,3095,70,23.47,1.3139,86.9,0,2023,2,3,2,150,55,3,35516,4.3,2,126,1,1,0,0,0,0,0,0,0,1,0,0,0,0,74.2,56.7,69.0,90.7,51.2,None,6,None,6,High,1,No Parts Required,Schedule maintenance within 48 hours. Check all systems.,87,0
HEMM-D004,Dumper,2022-04-21,2,0,2,16,79.2,4.84,2.44,35.9,78.2,0.83,24.9,170.1,330.6,1773.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,5788,11,16.36,1.3762,97.2,0,2022,4,3,0,250,212,3,6716,0.6,2,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.8,87.3,42.1,92.2,51.2,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,156,0
HEMM-L002,Wheel Loader,2023-11-07,6,0,0,10,79.5,4.17,1.58,35.1,83.2,0.86,24.4,186.1,352.4,1755.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,5488,54,19.06,0.9003,98.4,0,2023,11,1,0,250,12,1,5516,0.5,3,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,54.3,40.7,45.1,90.4,68.4,None,6,None,6,Low,2,No Parts Required,Perform scheduled PM now. PM interval: 250 hrs.,89,0
HEMM-D005,Dumper,2021-03-27,2,2,0,7,93.6,4.45,2.27,34.8,83.9,0.9,24.3,198.4,338.3,1867.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,7253,71,21.03,1.2159,94.6,0,2021,3,5,0,250,247,3,6697,0.6,1,122,3,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6,5.0,27.5,90.0,54.6,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,149,0
HEMM-B003,Dozer,2021-07-23,0,0,0,10,81.9,4.36,2.07,44.8,81.8,0.83,25.3,171.9,326.8,1842.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,2913,20,18.78,1.1238,99.0,0,2021,7,4,0,250,87,3,5313,1.0,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.7,88.3,70.9,93.7,58.6,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,161,0
HEMM-DR02,Drill Rig,2022-04-04,1,1,1,10,77.7,4.48,2.17,36.2,89.7,0.8,25.0,181.7,323.1,1887.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,4450,82,17.34,1.15,99.4,0,2022,4,0,0,150,50,2,7812,0.1,1,145,3,0,0,0,0,0,0,0,0,0,0,0,0,0,62.9,27.0,55.5,92.6,56.6,None,6,None,6,Low,2,No Parts Required,Plan PM in next 50 hours.,103,0
HEMM-B001,Dozer,2021-10-16,0,1,2,7,85.4,3.89,2.74,47.1,87.1,0.91,23.9,184.6,332.7,1691.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,9246,112,21.95,1.6203,94.5,0,2021,10,5,3,250,4,1,23686,7.7,3,154,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,5.0,7.5,88.5,45.2,None,6,None,6,Medium,3,No Parts Required,Perform scheduled PM now. PM interval: 250 hrs.,172,0
HEMM-D001,Dumper,2021-03-23,2,2,0,18,84.9,3.86,2.01,38.3,83.0,0.91,24.2,187.0,304.7,1798.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,3397,5,21.99,1.1179,96.8,0,2021,3,1,0,250,103,3,4371,0.4,1,109,2,0,0,0,0,0,0,0,0,0,0,0,0,0,71.7,96.6,66.0,89.6,59.8,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,176,0
HEMM-D001,Dumper,2023-01-27,2,1,2,10,78.0,4.32,1.61,40.4,79.6,0.76,24.0,186.6,312.8,1578.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,9557,59,18.06,1.0203,98.1,0,2023,1,4,3,250,193,3,13774,7.7,3,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4,5.0,5.0,88.9,67.8,None,6,None,6,Medium,3,No Parts Required,Continue normal operation. Monitor sensors.,143,0
HEMM-D005,Dumper,2023-07-19,2,0,1,4,90.7,4.12,1.91,40.0,80.6,0.82,24.4,192.6,322.7,1879.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,11935,95,22.01,1.0165,94.7,0,2023,7,2,3,250,65,3,23272,3.0,3,109,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,5.0,90.4,61.8,None,6,None,6,Medium,3,No Parts Required,Continue normal operation. Monitor sensors.,54,0
HEMM-DR01,Drill Rig,2023-10-08,1,0,2,3,73.4,4.54,1.26,40.2,77.8,0.78,24.1,185.6,302.4,1614.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,2441,40,16.17,0.7807,98.3,0,2023,10,6,0,150,109,3,2170,0.2,2,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.7,80.5,75.6,89.3,74.8,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,71,0
HEMM-G001,Grader,2021-06-11,4,2,1,8,80.2,5.03,1.86,33.3,82.9,0.76,24.1,184.0,331.1,1791.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,1418,46,15.94,1.0385,100.0,0,2021,6,4,0,300,82,3,4660,0.2,1,158,3,0,0,0,0,0,0,0,0,0,0,0,0,0,88.2,87.0,85.8,89.3,62.8,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,165,0
HEMM-B001,Dozer,2023-07-18,0,2,1,17,73.0,4.64,2.19,43.4,80.7,0.76,24.2,186.3,318.8,1616.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,11211,104,15.73,1.3552,98.9,0,2023,7,1,3,250,39,2,15631,2.3,1,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,5.0,5.0,89.6,56.2,None,6,None,6,Medium,3,No Parts Required,Plan PM in next 39 hours.,122,0
HEMM-B003,Dozer,2021-03-20,0,0,2,4,105.0,5.01,1.6,35.4,79.9,0.88,25.2,187.1,325.0,1795.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,1,0,0,0,0,0,0,0,0,0,11752,106,21.38,0.8914,88.1,0,2021,3,5,2,250,248,3,45152,4.6,0,112,1,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,5.0,5.0,93.3,68.0,None,6,None,6,High,1,No Parts Required,Schedule maintenance within 48 hours. Check all systems.,107,0
HEMM-SC01,Scraper,2021-03-14,5,2,2,1,85.2,4.2,2.43,35.4,82.5,0.82,24.8,196.8,358.5,1769.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,4229,22,20.29,1.3737,97.1,0,2021,3,6,0,300,271,3,7649,0.7,2,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64.8,81.4,57.7,91.9,51.4,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,107,0
HEMM-E003,Excavator,2022-02-05,3,0,1,16,78.7,3.87,1.28,40.2,78.3,0.82,24.4,180.8,307.9,1725.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,2681,67,20.34,0.742,95.4,0,2022,2,5,0,200,119,3,4964,0.2,3,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77.7,64.1,73.2,90.4,74.4,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,111,0
HEMM-B002,Dozer,2021-09-27,0,1,2,3,90.0,4.3,1.79,37.7,82.4,0.83,25.0,181.0,320.8,1995.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,8659,114,20.93,0.8972,96.5,0,2021,9,0,3,250,91,3,12887,6.9,2,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8,5.0,13.4,92.6,64.2,None,6,None,6,Medium,3,No Parts Required,Continue normal operation. Monitor sensors.,30,0
HEMM-D001,Dumper,2023-06-09,2,1,1,16,81.1,5.06,1.11,37.6,80.9,0.88,24.5,180.2,327.1,1866.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,9337,83,16.03,0.5949,99.6,0,2023,6,4,3,250,163,3,24310,2.9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2,5.0,6.6,90.7,77.8,None,6,None,6,Medium,3,No Parts Required,Continue normal operation. Monitor sensors.,161,0
HEMM-D002,Dumper,2023-05-07,2,2,2,9,83.2,4.8,1.6,39.7,81.2,0.88,24.3,187.0,316.4,1814.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,10249,53,17.33,0.882,99.7,0,2023,5,6,3,250,1,1,13468,5.6,2,132,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6,5.0,5.0,90.0,68.0,None,6,None,6,Medium,3,No Parts Required,Perform scheduled PM now. PM interval: 250 hrs.,97,0
HEMM-G001,Grader,2023-09-19,4,2,1,6,90.9,4.3,2.04,42.6,79.2,0.9,25.3,167.9,271.2,1716.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,5116,112,21.14,1.1888,94.8,0,2023,9,1,0,300,284,3,3993,0.3,2,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57.4,5.0,48.8,93.7,59.2,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,76,0
HEMM-L001,Wheel Loader,2023-10-01,6,2,2,13,81.4,5.03,1.64,44.7,75.5,0.91,24.7,154.5,316.3,1976.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,9995,50,16.18,0.83,97.4,0,2023,10,6,3,250,5,1,24276,6.4,0,119,3,0,0,1,0,0,0,0,0,0,0,1,0,0,16.7,5.0,5.0,91.5,67.2,None,6,None,6,Medium,3,No Parts Required,Perform scheduled PM now. PM interval: 250 hrs.,173,0
HEMM-D004,Dumper,2022-03-25,2,1,0,10,80.4,4.96,1.93,36.3,83.0,0.92,23.5,171.7,336.3,1682.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,7074,62,16.21,1.1474,100.0,0,2022,3,4,0,250,176,3,6824,0.8,2,174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0,12.3,29.3,87.0,61.4,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,47,0
HEMM-DR01,Drill Rig,2021-08-26,1,1,1,15,76.2,3.82,1.42,24.8,80.5,0.96,23.6,176.8,330.4,1840.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,5424,89,19.95,0.7717,96.0,0,2021,8,3,0,150,126,3,5280,0.1,2,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,54.8,5.0,45.8,87.4,71.6,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,138,0
