Equipment_ID,Equipment_Type,Failure_Probability_%,Days_to_Failure,Alert_Level,Component,Problem_Detected,Recommended_Action,Issue_Severity
HEMM-D005,Dozer,0.2,96,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-D005,Dozer,0.2,96,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-D005,Dozer,0.2,96,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-D005,Dozer,0.2,96,OK,Maintenance,93 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-D005,Dozer,0.2,96,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-D005,Dozer,0.2,96,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-D005,Dozer,0.6,83,OK,Engine,Life < 15%,REPLACE ENGINE IMMEDIATELY,CRITICAL
HEMM-D005,Dozer,0.6,83,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-D005,Dozer,0.6,83,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-D005,Dozer,0.6,83,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-D005,Dozer,0.6,83,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-D005,Dozer,0.6,83,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-D005,Dozer,0.6,83,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-D005,Dozer,0.6,83,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-D002,Dozer,1.3,119,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-D002,Dozer,1.3,119,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-D002,Dozer,1.3,119,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-D002,Dozer,1.3,119,OK,Maintenance,114 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-D002,Dozer,1.3,119,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-D002,Dozer,1.3,119,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-D003,Dozer,2.0,105,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-D003,Dozer,2.0,105,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-D003,Dozer,2.0,105,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-D003,Dozer,2.0,105,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-D003,Dozer,2.0,105,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-D003,Dozer,2.0,105,OK,Maintenance,38 days since last PM,Schedule preventive maintenance this week,MEDIUM
HEMM-G001,Drill Rig,100.0,4,CRITICAL,Brakes,Life < 10%,REPLACE BRAKE PADS IMMEDIATELY,CRITICAL
HEMM-G001,Drill Rig,100.0,4,CRITICAL,Brakes,Replacement flag set,REPLACE BRAKE SYSTEM,CRITICAL
HEMM-G001,Drill Rig,100.0,4,CRITICAL,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-G001,Drill Rig,100.0,4,CRITICAL,Hydraulics,Life < 30%,Schedule hydraulic service,HIGH
HEMM-G001,Drill Rig,100.0,4,CRITICAL,Tyres,Life < 30%,Schedule tyre replacement,HIGH
HEMM-G001,Drill Rig,100.0,4,CRITICAL,Drivetrain,Vibration above normal,"Inspect bearings, mounts, driveshaft",HIGH
HEMM-G001,Drill Rig,100.0,4,CRITICAL,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-G001,Drill Rig,100.0,4,CRITICAL,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-G001,Drill Rig,100.0,4,CRITICAL,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-G001,Drill Rig,100.0,4,CRITICAL,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-SC01,Wheel Loader,2.2,111,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-SC01,Wheel Loader,2.2,111,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-SC01,Wheel Loader,2.2,111,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-SC01,Wheel Loader,2.2,111,OK,Maintenance,133 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-SC01,Wheel Loader,2.2,111,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-SC01,Wheel Loader,2.2,111,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-DR01,Dumper,0.2,123,OK,Engine,Life < 15%,REPLACE ENGINE IMMEDIATELY,CRITICAL
HEMM-DR01,Dumper,0.2,123,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-DR01,Dumper,0.2,123,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-DR01,Dumper,0.2,123,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-DR01,Dumper,0.2,123,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-DR01,Dumper,0.2,123,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-DR01,Dumper,0.2,123,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-DR01,Dumper,0.2,123,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-E003,Grader,99.5,8,CRITICAL,Engine,Replacement flag set,REPLACE ENGINE — flagged by inspection,CRITICAL
HEMM-E003,Grader,99.5,8,CRITICAL,Engine,Temperature above normal,Inspect cooling system and coolant level,HIGH
HEMM-E003,Grader,99.5,8,CRITICAL,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-E003,Grader,99.5,8,CRITICAL,Hydraulics,Life < 30%,Schedule hydraulic service,HIGH
HEMM-E003,Grader,99.5,8,CRITICAL,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-E003,Grader,99.5,8,CRITICAL,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-E003,Grader,99.5,8,CRITICAL,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-G002,Drill Rig,0.7,105,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-G002,Drill Rig,0.7,105,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-G002,Drill Rig,0.7,105,OK,Engine,Life < 30%,Schedule engine overhaul within 2 weeks,HIGH
HEMM-G002,Drill Rig,0.7,105,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-G002,Drill Rig,0.7,105,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-G002,Drill Rig,0.7,105,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-G002,Drill Rig,0.7,105,OK,Maintenance,87 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-G002,Drill Rig,0.7,105,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-G002,Drill Rig,0.7,105,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-E001,Grader,0.2,131,OK,Engine,Life < 15%,REPLACE ENGINE IMMEDIATELY,CRITICAL
HEMM-E001,Grader,0.2,131,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-E001,Grader,0.2,131,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-E001,Grader,0.2,131,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-E001,Grader,0.2,131,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-E001,Grader,0.2,131,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-E001,Grader,0.2,131,OK,Maintenance,81 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-E001,Grader,0.2,131,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-E001,Grader,0.2,131,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-D003,Dozer,0.0,92,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-D003,Dozer,0.0,92,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-D003,Dozer,0.0,92,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-D003,Dozer,0.0,92,OK,Maintenance,103 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-D003,Dozer,0.0,92,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-D003,Dozer,0.0,92,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-D005,Dozer,0.0,107,OK,Engine,Life < 15%,REPLACE ENGINE IMMEDIATELY,CRITICAL
HEMM-D005,Dozer,0.0,107,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-D005,Dozer,0.0,107,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-D005,Dozer,0.0,107,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-D005,Dozer,0.0,107,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-D005,Dozer,0.0,107,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-D005,Dozer,0.0,107,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-D005,Dozer,0.0,107,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-D005,Dozer,0.0,107,OK,Maintenance,43 days since last PM,Schedule preventive maintenance this week,MEDIUM
HEMM-D003,Dozer,0.2,118,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-D003,Dozer,0.2,118,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-D003,Dozer,0.2,118,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-D003,Dozer,0.2,118,OK,Maintenance,112 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-D003,Dozer,0.2,118,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-D003,Dozer,0.2,118,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-E001,Grader,1.2,118,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-E001,Grader,1.2,118,OK,Engine,Life < 30%,Schedule engine overhaul within 2 weeks,HIGH
HEMM-E001,Grader,1.2,118,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-E001,Grader,1.2,118,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-E001,Grader,1.2,118,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-E001,Grader,1.2,118,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-E001,Grader,1.2,118,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-D001,Dozer,0.2,102,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-D001,Dozer,0.2,102,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-D001,Dozer,0.2,102,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-D001,Dozer,0.2,102,OK,Maintenance,101 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-D001,Dozer,0.2,102,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-D001,Dozer,0.2,102,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-B001,Excavator,0.5,112,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-B001,Excavator,0.5,112,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-B001,Excavator,0.5,112,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-B001,Excavator,0.5,112,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-B001,Excavator,0.5,112,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-DR02,Dumper,93.1,9,CRITICAL,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-DR02,Dumper,93.1,9,CRITICAL,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-DR02,Dumper,93.1,9,CRITICAL,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-DR02,Dumper,93.1,9,CRITICAL,Maintenance,170 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-DR02,Dumper,93.1,9,CRITICAL,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-G002,Drill Rig,0.0,77,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-G002,Drill Rig,0.0,77,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-G002,Drill Rig,0.0,77,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-G002,Drill Rig,0.0,77,OK,Maintenance,165 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-G002,Drill Rig,0.0,77,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-G002,Drill Rig,0.0,77,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-G002,Drill Rig,0.0,121,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-G002,Drill Rig,0.0,121,OK,Hydraulics,Life < 30%,Schedule hydraulic service,HIGH
HEMM-G002,Drill Rig,0.0,121,OK,Tyres,Life < 30%,Schedule tyre replacement,HIGH
HEMM-G002,Drill Rig,0.0,121,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-G002,Drill Rig,0.0,121,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-G002,Drill Rig,0.0,121,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-G002,Drill Rig,0.0,121,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-G002,Drill Rig,0.0,121,OK,Maintenance,39 days since last PM,Schedule preventive maintenance this week,MEDIUM
HEMM-G001,Drill Rig,100.0,6,CRITICAL,Brakes,Life < 10%,REPLACE BRAKE PADS IMMEDIATELY,CRITICAL
HEMM-G001,Drill Rig,100.0,6,CRITICAL,Brakes,Replacement flag set,REPLACE BRAKE SYSTEM,CRITICAL
HEMM-G001,Drill Rig,100.0,6,CRITICAL,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-G001,Drill Rig,100.0,6,CRITICAL,Hydraulics,Life < 30%,Schedule hydraulic service,HIGH
HEMM-G001,Drill Rig,100.0,6,CRITICAL,Drivetrain,Vibration above normal,"Inspect bearings, mounts, driveshaft",HIGH
HEMM-G001,Drill Rig,100.0,6,CRITICAL,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-G001,Drill Rig,100.0,6,CRITICAL,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-G001,Drill Rig,100.0,6,CRITICAL,Maintenance,148 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-G001,Drill Rig,100.0,6,CRITICAL,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-G001,Drill Rig,100.0,6,CRITICAL,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-B003,Excavator,16.1,106,MONITOR,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-B003,Excavator,16.1,106,MONITOR,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-B003,Excavator,16.1,106,MONITOR,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-B003,Excavator,16.1,106,MONITOR,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-B003,Excavator,16.1,106,MONITOR,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-E001,Grader,0.6,124,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-E001,Grader,0.6,124,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-E001,Grader,0.6,124,OK,Engine,Life < 30%,Schedule engine overhaul within 2 weeks,HIGH
HEMM-E001,Grader,0.6,124,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-E001,Grader,0.6,124,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-E001,Grader,0.6,124,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-E001,Grader,0.6,124,OK,Maintenance,162 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-E001,Grader,0.6,124,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-E001,Grader,0.6,124,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-D003,Dozer,71.0,5,HIGH,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-D003,Dozer,71.0,5,HIGH,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-D003,Dozer,71.0,5,HIGH,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-D003,Dozer,71.0,5,HIGH,Maintenance,170 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-D003,Dozer,71.0,5,HIGH,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-D003,Dozer,71.0,5,HIGH,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-D004,Dozer,0.0,85,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-D004,Dozer,0.0,85,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-D004,Dozer,0.0,85,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-D004,Dozer,0.0,85,OK,Maintenance,134 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-D004,Dozer,0.0,85,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-D004,Dozer,0.0,85,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-D003,Dozer,99.2,3,CRITICAL,Brakes,Life < 10%,REPLACE BRAKE PADS IMMEDIATELY,CRITICAL
HEMM-D003,Dozer,99.2,3,CRITICAL,Drivetrain,Vibration above normal,"Inspect bearings, mounts, driveshaft",HIGH
HEMM-D003,Dozer,99.2,3,CRITICAL,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-D003,Dozer,99.2,3,CRITICAL,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-D003,Dozer,99.2,3,CRITICAL,Maintenance,76 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-D003,Dozer,99.2,3,CRITICAL,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-D003,Dozer,99.2,3,CRITICAL,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-L001,Scraper,0.2,103,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-L001,Scraper,0.2,103,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-L001,Scraper,0.2,103,OK,Engine,Life < 30%,Schedule engine overhaul within 2 weeks,HIGH
HEMM-L001,Scraper,0.2,103,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-L001,Scraper,0.2,103,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-L001,Scraper,0.2,103,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-L001,Scraper,0.2,103,OK,Maintenance,108 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-L001,Scraper,0.2,103,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-L001,Scraper,0.2,103,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-D002,Dozer,1.1,110,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-D002,Dozer,1.1,110,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-D002,Dozer,1.1,110,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-D002,Dozer,1.1,110,OK,Maintenance,103 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-D002,Dozer,1.1,110,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-D002,Dozer,1.1,110,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-B001,Excavator,0.2,118,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-B001,Excavator,0.2,118,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-B001,Excavator,0.2,118,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-B001,Excavator,0.2,118,OK,Maintenance,175 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-B001,Excavator,0.2,118,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-B001,Excavator,0.2,118,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-D003,Dozer,0.8,106,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-D003,Dozer,0.8,106,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-D003,Dozer,0.8,106,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-D003,Dozer,0.8,106,OK,Maintenance,180 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-D003,Dozer,0.8,106,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-D003,Dozer,0.8,106,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-B002,Excavator,2.4,93,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-B002,Excavator,2.4,93,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-B002,Excavator,2.4,93,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-B002,Excavator,2.4,93,OK,Maintenance,142 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-B002,Excavator,2.4,93,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-B002,Excavator,2.4,93,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-E003,Grader,99.0,4,CRITICAL,Engine,Replacement flag set,REPLACE ENGINE — flagged by inspection,CRITICAL
HEMM-E003,Grader,99.0,4,CRITICAL,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-E003,Grader,99.0,4,CRITICAL,Engine,Temperature above normal,Inspect cooling system and coolant level,HIGH
HEMM-E003,Grader,99.0,4,CRITICAL,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-E003,Grader,99.0,4,CRITICAL,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-E003,Grader,99.0,4,CRITICAL,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-E003,Grader,99.0,4,CRITICAL,Maintenance,78 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-E003,Grader,99.0,4,CRITICAL,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-G001,Drill Rig,3.9,92,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-G001,Drill Rig,3.9,92,OK,Tyres,Replacement flag set,REPLACE TYRES,HIGH
HEMM-G001,Drill Rig,3.9,92,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
