Equipment_ID,Equipment_Type,Date,Equipment_Type_enc,Shift_enc,Road_Condition_enc,Operator_Experience_Yr,Engine_Temp_C,Oil_Pressure_bar,Vibration_mms,Fuel_Consumption_Lhr,Tyre_Pressure_PSI,Coolant_Level,Battery_Voltage_V,Hydraulic_Pressure_bar,Exhaust_Temp_C,RPM,Operating_Hours,Load_Cycles_per_Day,Temp_Oil_Ratio,Vib_RPM_Ratio,Health_Score,High_Risk,Year,Month,Day_of_Week,Failure_Type,Failure_Component,Maintenance_Priority,Days_to_Next_Failure,Failure,Engine_Temp_C_Lower_Limit,Engine_Temp_C_Upper_Limit,Engine_Temp_C_Status,Oil_Pressure_bar_Lower_Limit,Oil_Pressure_bar_Upper_Limit,Oil_Pressure_bar_Status,Vibration_mms_Lower_Limit,Vibration_mms_Upper_Limit,Vibration_mms_Status,Fuel_Consumption_Lhr_Lower_Limit,Fuel_Consumption_Lhr_Upper_Limit,Fuel_Consumption_Lhr_Status,Tyre_Pressure_PSI_Lower_Limit,Tyre_Pressure_PSI_Upper_Limit,Tyre_Pressure_PSI_Status,Coolant_Level_Lower_Limit,Coolant_Level_Upper_Limit,Coolant_Level_Status,Battery_Voltage_V_Lower_Limit,Battery_Voltage_V_Upper_Limit,Battery_Voltage_V_Status,Hydraulic_Pressure_bar_Lower_Limit,Hydraulic_Pressure_bar_Upper_Limit,Hydraulic_Pressure_bar_Status,Exhaust_Temp_C_Lower_Limit,Exhaust_Temp_C_Upper_Limit,Exhaust_Temp_C_Status,RPM_Lower_Limit,RPM_Upper_Limit,RPM_Status,Maintenance_Type,PM_Interval_Hours,Next_PM_Due_Hours,PM_Status,Maintenance_Cost_INR,Estimated_Downtime_Hrs,Last_Maintenance_Type,Days_Since_Last_Maintenance,Maintenance_Team,Engine_Condition,Tyre_Condition,Hydraulic_Condition,Brake_Condition,Electrical_Condition,Fuel_System_Condition,Transmission_Condition,Cooling_System_Condition,Engine_Replacement_Needed,Tyre_Replacement_Needed,Hydraulic_Replacement_Needed,Brake_Replacement_Needed,Electrical_Replacement_Needed,Engine_Life_Remaining_pct,Tyre_Life_Remaining_pct,Hydraulic_Life_Remaining_pct,Battery_Life_Remaining_pct,Brake_Life_Remaining_pct,Spare_Parts_Required,Prescriptive_Action
HEMM-E003,Excavator,2022-02-05,3,0,1,16,78.7,3.87,1.28,40.2,78.3,0.82,24.4,180.8,307.9,1725.0,2681,67,20.34,0.742,95.4,0,2022,2,5,None,None,Low,111,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,200,119,PM Not Due,4964,0.2,Scheduled Maintenance,110,Team B - Electrical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,77.7,64.1,73.2,90.4,74.4,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-B002,Dozer,2021-09-27,0,1,2,3,90.0,4.3,1.79,37.7,82.4,0.83,25.0,181.0,320.8,1995.0,8659,114,20.93,0.8972,96.5,0,2021,9,0,None,None,Medium,30,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Preventive Maintenance,250,91,PM Not Due,12887,6.9,Preventive Maintenance,24,Team C - Hydraulics,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,27.8,5.0,13.4,92.6,64.2,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-D001,Dumper,2023-06-09,2,1,1,16,81.1,5.06,1.11,37.6,80.9,0.88,24.5,180.2,327.1,1866.0,9337,83,16.03,0.5949,99.6,0,2023,6,4,None,None,Medium,161,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Preventive Maintenance,250,163,PM Not Due,24310,2.9,Condition Based Monitoring,11,Team A - Mechanical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,22.2,5.0,6.6,90.7,77.8,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-D002,Dumper,2023-05-07,2,2,2,9,83.2,4.8,1.6,39.7,81.2,0.88,24.3,187.0,316.4,1814.0,10249,53,17.33,0.882,99.7,0,2023,5,6,None,None,Medium,97,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Preventive Maintenance,250,1,PM Due Now,13468,5.6,Preventive Maintenance,132,Team C - Hydraulics,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,14.6,5.0,5.0,90.0,68.0,No Parts Required,Perform scheduled PM now. PM interval: 250 hrs.
HEMM-G001,Grader,2023-09-19,4,2,1,6,90.9,4.3,2.04,42.6,79.2,0.9,25.3,167.9,271.2,1716.0,5116,112,21.14,1.1888,94.8,0,2023,9,1,None,None,Low,76,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,300,284,PM Not Due,3993,0.3,Preventive Maintenance,88,Team B - Electrical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,57.4,5.0,48.8,93.7,59.2,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-L001,Wheel Loader,2023-10-01,6,2,2,13,81.4,5.03,1.64,44.7,75.5,0.91,24.7,154.5,316.3,1976.0,9995,50,16.18,0.83,97.4,0,2023,10,6,None,None,Medium,173,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Preventive Maintenance,250,5,PM Due Now,24276,6.4,Condition Based Monitoring,119,Team D - General,Good,Good,Warning,Good,Good,Good,Good,Good,No,No,Monitor,No,No,16.7,5.0,5.0,91.5,67.2,No Parts Required,Perform scheduled PM now. PM interval: 250 hrs.
HEMM-D004,Dumper,2022-03-25,2,1,0,10,80.4,4.96,1.93,36.3,83.0,0.92,23.5,171.7,336.3,1682.0,7074,62,16.21,1.1474,100.0,0,2022,3,4,None,None,Low,47,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,176,PM Not Due,6824,0.8,Preventive Maintenance,174,Team B - Electrical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,41.0,12.3,29.3,87.0,61.4,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-DR01,Drill Rig,2021-08-26,1,1,1,15,76.2,3.82,1.42,24.8,80.5,0.96,23.6,176.8,330.4,1840.0,5424,89,19.95,0.7717,96.0,0,2021,8,3,None,None,Low,138,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,150,126,PM Not Due,5280,0.1,Preventive Maintenance,58,Team D - General,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,54.8,5.0,45.8,87.4,71.6,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-G002,Grader,2021-09-20,4,0,2,16,77.3,4.15,1.99,41.7,80.7,0.97,24.2,195.9,295.0,1718.0,10047,57,18.63,1.1583,97.7,0,2021,9,0,None,None,Medium,50,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Preventive Maintenance,300,153,PM Not Due,27169,5.3,Condition Based Monitoring,166,Team A - Mechanical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,16.3,5.0,5.0,89.6,60.2,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-B002,Dozer,2022-07-03,0,2,2,7,80.4,4.96,2.64,42.0,82.1,0.88,24.5,182.8,318.4,1698.0,6901,12,16.21,1.5548,98.1,0,2022,7,6,None,None,Low,41,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,99,PM Not Due,2644,0.6,Condition Based Monitoring,176,Team B - Electrical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,42.5,83.4,31.0,90.7,47.2,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-B001,Dozer,2022-10-13,0,0,0,13,92.0,4.08,2.27,40.7,86.8,0.91,24.1,179.1,330.8,2137.0,7440,59,22.55,1.0622,93.6,0,2022,10,3,None,None,Low,133,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,60,PM Not Due,5242,0.9,Scheduled Maintenance,40,Team B - Electrical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,38.0,12.2,25.6,89.3,54.6,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-D002,Dumper,2022-07-04,2,0,1,8,82.5,4.59,1.96,31.5,80.8,0.88,24.5,174.7,285.4,1915.0,5767,86,17.97,1.0235,99.5,0,2022,7,0,None,None,Low,172,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,233,PM Not Due,4541,0.5,Condition Based Monitoring,127,Team B - Electrical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,51.9,5.0,42.3,90.7,60.8,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-DR01,Drill Rig,2022-03-30,1,2,2,6,82.8,2.63,2.04,33.7,83.8,0.86,24.3,128.2,346.4,1688.0,8982,31,31.48,1.2085,90.5,1,2022,3,2,Hydraulic Failure,Hydraulics,Critical,5,1,60,105,Normal,3.0,6.0,Below Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Below Normal,250,420,Normal,1400,2200,Normal,Corrective Maintenance,150,18,Breakdown - Immediate Action,139001,44.7,Corrective Maintenance,135,Team B - Electrical,Good,Good,Critical,Good,Good,Good,Good,Good,No,No,Yes,No,No,25.1,44.3,10.2,90.0,59.2,Hydraulic Seal/Pump,IMMEDIATE ACTION: Stop machine. Replace Hydraulics. Contact maintenance team.
HEMM-SC01,Scraper,2021-02-10,5,2,2,1,78.7,3.89,2.18,27.6,77.5,0.76,24.0,180.3,323.4,1920.0,6412,16,20.23,1.1354,94.6,0,2021,2,2,None,None,Low,155,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,300,188,PM Not Due,3815,0.0,Corrective Maintenance,162,Team A - Mechanical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,46.6,79.5,35.9,88.9,56.4,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-G001,Grader,2021-05-10,4,2,0,2,85.35,4.34,1.68,37.6,78.1,0.76,25.0,179.6,338.5,1898.0,8697,31,19.67,0.8851,97.5,0,2021,5,0,None,None,Medium,172,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Preventive Maintenance,300,3,PM Due Now,20913,6.2,Corrective Maintenance,166,Team B - Electrical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,27.5,46.1,13.0,92.6,66.4,No Parts Required,Perform scheduled PM now. PM interval: 300 hrs.
HEMM-E001,Excavator,2023-03-22,3,2,1,8,77.1,4.78,1.91,42.1,81.8,0.83,24.5,164.5,290.6,1956.0,4954,107,16.13,0.9765,99.9,0,2023,3,2,None,None,Low,179,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,200,46,PM Due Soon,3377,0.6,Scheduled Maintenance,135,Team D - General,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,58.7,5.0,50.5,90.7,61.8,No Parts Required,Plan PM in next 46 hours.
HEMM-B003,Dozer,2023-04-27,0,1,1,18,89.4,4.76,2.53,32.7,90.6,0.92,24.9,191.2,323.9,1879.0,4274,6,18.78,1.3465,96.2,0,2023,4,3,None,None,Low,131,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,226,PM Not Due,2625,0.8,Preventive Maintenance,22,Team A - Mechanical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,64.4,94.9,57.3,92.2,49.4,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-L002,Wheel Loader,2021-07-29,6,2,1,13,86.7,4.88,1.55,32.5,83.7,0.79,25.5,186.0,318.3,1850.0,8144,10,17.77,0.8378,99.2,0,2021,7,3,None,None,Medium,144,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Preventive Maintenance,250,106,PM Not Due,26727,2.7,Condition Based Monitoring,75,Team C - Hydraulics,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,32.1,83.7,18.6,94.4,69.0,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-D001,Dumper,2022-04-17,2,2,2,8,87.3,3.83,5.81,39.8,77.3,0.82,25.4,191.8,315.9,1321.0,753,39,22.79,4.3982,82.2,1,2022,4,6,Transmission Failure,Transmission,Critical,6,1,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Above Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Below Normal,Corrective Maintenance,250,247,Breakdown - Immediate Action,79891,14.0,Scheduled Maintenance,120,Team B - Electrical,Good,Good,Good,Warning,Good,Good,Critical,Good,No,No,No,Monitor,No,93.7,94.1,92.5,94.1,5.0,No Parts Required,IMMEDIATE ACTION: Stop machine. Replace Transmission. Contact maintenance team.
HEMM-D005,Dumper,2022-07-07,2,1,2,3,91.3,4.42,2.3,46.8,79.7,0.92,23.8,162.0,295.6,1730.0,1410,69,20.66,1.3295,94.6,0,2022,7,3,None,None,Low,115,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,90,PM Not Due,6346,0.6,Preventive Maintenance,112,Team B - Electrical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,88.2,80.5,85.9,88.1,54.0,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-DR01,Drill Rig,2021-02-11,1,1,1,18,88.2,4.02,1.48,25.5,85.7,0.77,24.4,185.5,329.4,1793.0,10110,24,21.94,0.8254,96.0,0,2021,2,3,None,None,Medium,130,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Preventive Maintenance,150,90,PM Not Due,26710,5.5,Condition Based Monitoring,21,Team D - General,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,15.8,51.5,5.0,90.4,70.4,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-G002,Grader,2022-02-02,4,2,2,10,90.4,4.74,2.04,37.5,80.4,0.89,24.4,193.8,309.8,1955.0,5503,59,19.07,1.0435,96.5,0,2022,2,2,None,None,Low,67,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Scheduled Maintenance,300,197,PM Not Due,11176,5.9,Preventive Maintenance,123,Team A - Mechanical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,54.1,35.1,45.0,90.4,59.2,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-B002,Dozer,2022-07-16,0,0,2,7,80.0,4.87,2.02,33.4,87.7,0.99,24.6,181.3,307.8,1812.0,1833,38,16.43,1.1148,99.9,0,2022,7,5,None,None,Low,44,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,167,PM Not Due,4862,0.1,Condition Based Monitoring,77,Team B - Electrical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,84.7,86.1,81.7,91.1,59.6,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-G002,Grader,2022-08-20,4,0,2,3,87.0,5.03,1.28,42.1,87.5,0.93,25.3,174.9,316.2,1780.0,3841,57,17.3,0.7191,99.0,0,2022,8,5,None,None,Low,53,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,300,59,PM Not Due,4876,0.1,Corrective Maintenance,39,Team A - Mechanical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,68.0,56.2,61.6,93.7,74.4,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-B002,Dozer,2023-12-29,0,2,0,8,83.7,5.35,2.29,34.2,78.7,0.8,23.9,176.7,355.3,2011.0,6465,7,15.64,1.1387,97.8,0,2023,12,4,None,None,Low,74,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,35,PM Due Soon,7958,0.8,Condition Based Monitoring,33,Team A - Mechanical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,46.1,90.9,35.4,88.5,54.2,No Parts Required,Plan PM in next 35 hours.
HEMM-G001,Grader,2021-08-10,4,0,0,8,75.9,4.47,2.38,33.5,80.7,0.79,24.5,188.2,311.9,1821.0,9667,8,16.98,1.307,98.2,0,2021,8,1,None,None,Medium,155,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Preventive Maintenance,300,233,PM Not Due,14839,6.7,Condition Based Monitoring,176,Team D - General,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,19.4,84.5,5.0,90.7,52.4,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-DR02,Drill Rig,2023-01-28,1,0,0,19,83.2,4.69,2.26,38.6,81.0,0.84,24.6,184.6,322.5,1795.0,1985,87,17.74,1.2591,98.8,0,2023,1,5,None,None,Low,46,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,150,115,PM Not Due,3935,0.9,Scheduled Maintenance,77,Team D - General,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,83.5,65.5,80.2,91.1,54.8,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-D003,Dumper,2021-07-15,2,2,0,6,82.4,4.04,1.69,33.5,90.4,0.98,26.0,158.2,347.4,1761.0,3602,115,20.4,0.9597,97.7,0,2021,7,3,None,None,Low,115,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,148,PM Not Due,2842,0.9,Scheduled Maintenance,64,Team C - Hydraulics,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,70.0,17.2,64.0,96.3,66.2,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-D003,Dumper,2021-10-17,2,0,2,20,90.3,4.33,2.63,46.4,88.0,0.83,24.9,183.9,306.9,1779.0,7958,71,20.85,1.4784,94.6,0,2021,10,6,None,None,Low,96,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,42,PM Due Soon,3199,0.9,Scheduled Maintenance,134,Team B - Electrical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,33.7,5.0,20.4,92.2,47.4,No Parts Required,Plan PM in next 42 hours.
HEMM-E003,Excavator,2021-05-01,3,0,2,9,79.3,5.36,2.12,35.9,77.6,0.98,25.2,177.4,313.9,1866.0,6947,44,14.79,1.1361,97.9,0,2021,5,5,None,None,Low,73,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,200,53,PM Not Due,4096,0.3,Corrective Maintenance,110,Team B - Electrical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,42.1,38.9,30.5,93.3,57.6,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-D005,Dumper,2021-03-16,2,0,1,19,87.7,5.0,1.92,45.6,77.2,0.8,24.6,162.2,280.7,1735.0,10009,57,17.54,1.1066,96.7,0,2021,3,1,None,None,Medium,139,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Preventive Maintenance,250,241,PM Not Due,16464,5.9,Corrective Maintenance,76,Team C - Hydraulics,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,16.6,5.0,5.0,91.1,61.6,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-E002,Excavator,2023-09-28,3,2,1,16,81.8,3.77,1.51,31.3,77.8,0.8,24.7,169.3,320.4,1884.0,5328,88,21.7,0.8015,94.7,0,2023,9,3,None,None,Low,154,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,200,72,PM Not Due,3421,0.6,Condition Based Monitoring,146,Team D - General,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,55.6,6.2,46.7,91.5,69.8,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-L001,Wheel Loader,2023-11-20,6,2,2,3,126.9,4.41,2.49,38.2,80.2,0.61,24.6,187.7,376.9,1869.0,1921,59,28.78,1.3323,76.4,1,2023,11,0,Engine Overheat,Engine,Critical,2,1,60,105,Above Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Corrective Maintenance,250,79,Breakdown - Immediate Action,90073,26.9,Scheduled Maintenance,13,Team D - General,Critical,Good,Good,Good,Good,Good,Good,Warning,Yes,No,No,No,No,84.0,77.3,80.8,91.1,50.2,Engine Filter/Oil,IMMEDIATE ACTION: Stop machine. Replace Engine. Contact maintenance team.
HEMM-E001,Excavator,2023-12-01,3,2,0,4,87.0,5.27,1.95,33.2,80.9,0.87,23.8,181.1,297.5,1770.0,2922,30,16.51,1.1017,98.6,0,2023,12,4,None,None,Low,50,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,200,78,PM Not Due,7369,0.2,Corrective Maintenance,142,Team A - Mechanical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,75.6,82.5,70.8,88.1,61.0,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-D004,Dumper,2021-03-21,2,0,2,16,96.1,4.54,2.75,37.8,77.0,0.98,24.5,190.9,307.1,1770.0,2997,85,21.17,1.5537,90.2,0,2021,3,6,None,None,Low,94,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,3,PM Due Now,2617,0.4,Corrective Maintenance,20,Team D - General,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,75.0,49.1,70.0,90.7,45.0,No Parts Required,Perform scheduled PM now. PM interval: 250 hrs.
HEMM-SC01,Scraper,2023-05-07,5,0,0,1,91.2,4.46,2.14,31.8,75.0,0.86,24.6,185.0,305.6,1742.0,5061,20,20.45,1.2285,93.5,0,2023,5,6,None,None,Low,42,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,300,39,PM Due Soon,3451,0.6,Condition Based Monitoring,12,Team A - Mechanical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,57.8,79.8,49.4,91.1,57.2,No Parts Required,Plan PM in next 39 hours.
HEMM-B001,Dozer,2023-12-07,0,0,2,20,72.8,3.89,5.03,34.6,75.9,0.86,23.6,183.0,339.6,1915.0,6288,77,18.71,2.6266,85.4,1,2023,12,3,Brake Failure,Brakes,Critical,4,1,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Above Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Corrective Maintenance,250,212,Breakdown - Immediate Action,179529,35.2,Condition Based Monitoring,132,Team C - Hydraulics,Good,Good,Good,Critical,Good,Good,Good,Good,No,No,No,Yes,No,47.6,5.0,37.1,87.4,5.0,Brake Pads/Disc,IMMEDIATE ACTION: Stop machine. Replace Brakes. Contact maintenance team.
HEMM-G001,Grader,2023-11-30,4,2,1,9,81.8,3.9,1.7,41.8,92.3,0.87,24.1,175.9,330.9,1835.0,7935,64,20.97,0.9264,97.0,0,2023,11,3,None,None,Low,78,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,300,165,PM Not Due,5800,0.4,Preventive Maintenance,28,Team A - Mechanical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,33.9,5.0,20.7,89.3,66.0,No Parts Required,Continue normal operation. Monitor sensors.
