Device_ID,Device_Type,Location,Operating_System,Date,Shift,Device_Age_Years,CPU_Usage_pct,RAM_Usage_pct,Disk_Usage_pct,Temperature_C,Network_Latency_ms,Power_Consumption_W,Battery_Backup_pct,Error_Logs_Count,Fan_Speed_RPM,Voltage_V,Uptime_Hours,Last_Maintenance_Days,Health_Score,Days_to_Next_Failure,Failure_Component,Failure_Type,Failure,Maintenance_Priority
IT-RTR-001,Router,Network Room,Juniper JunOS,2021-10-07,Morning,5.9,40.0,42.8,21.9,42.2,1.86,101.8,96.9,0,2410.0,221.7,3343,77,100.0,98,None,None,0,Low
IT-FRW-002,Firewall,Network Room,Fortinet FortiOS,2023-04-22,Afternoon,5.7,21.4,47.7,36.6,39.1,2.22,72.8,98.8,0,2128.0,219.8,3599,123,96.7,179,None,None,0,Low
IT-WRK-003,Workstation,Office,Ubuntu 20.04,2022-06-10,Afternoon,2.7,35.6,80.6,48.6,38.3,8.91,136.9,79.9,3,2231.0,220.6,760,102,94.1,163,None,None,0,Low
IT-WRK-002,Workstation,Office,Windows 10,2021-12-26,Afternoon,1.9,36.9,48.9,63.8,41.2,6.99,128.2,91.3,3,2341.0,221.9,522,54,95.5,71,None,None,0,Low
IT-WRK-004,Workstation,Office,Windows 10,2021-05-17,Afternoon,6.9,47.8,63.7,83.5,25.5,10.42,196.8,93.5,1,2210.0,217.4,6385,19,98.5,165,None,None,0,Low
IT-RTR-001,Router,Network Room,Cisco IOS,2022-09-30,Morning,6.8,19.5,51.1,34.2,38.8,2.97,66.7,96.8,0,2295.0,218.6,2995,11,100.0,71,None,None,0,Low
IT-SRV-003,Server,Data Center,Windows Server 2019,2022-12-28,Afternoon,1.5,39.3,41.8,26.7,45.6,2.2,291.8,86.3,3,3407.0,223.7,7882,18,95.5,94,None,None,0,Low
IT-UPS-001,UPS,Power Room,N/A,2023-12-12,Morning,7.3,4.0,18.3,16.4,27.5,1.2,666.5,100.0,0,1853.0,218.2,4769,14,100.0,128,None,None,0,Low
IT-UPS-002,UPS,Power Room,N/A,2021-02-27,Night,5.4,12.0,16.2,22.8,35.5,1.26,511.3,95.8,3,2057.0,224.9,7355,306,73.9,138,None,None,0,Medium
IT-UPS-002,UPS,Power Room,N/A,2021-10-10,Afternoon,5.4,6.3,52.6,14.8,27.7,1.32,538.6,82.6,12,1867.0,226.2,7381,107,80.3,4,RAM,Memory Failure,1,Critical
IT-SRV-003,Server,Data Center,Ubuntu 22.04,2023-02-04,Night,3.0,38.8,53.3,35.9,42.8,3.99,436.1,97.0,4,3188.0,218.7,7746,287,74.3,133,None,None,0,Medium
IT-WRK-004,Workstation,Office,Windows 11,2022-11-25,Night,2.1,74.9,30.1,82.0,39.9,9.58,177.9,75.9,2,1952.0,219.7,6594,263,77.3,30,None,None,0,Medium
IT-FRW-001,Firewall,Network Room,Cisco ASA,2023-01-27,Afternoon,7.6,30.2,42.8,22.8,41.0,4.08,88.5,95.9,1,2313.0,219.9,4274,188,88.7,177,None,None,0,Medium
IT-RTR-003,Router,Network Room,Cisco IOS,2022-09-06,Afternoon,5.7,39.5,34.9,25.2,39.4,2.75,76.4,99.2,2,2509.0,220.1,4430,227,83.3,49,None,None,0,Medium
IT-SWT-001,Switch,Network Room,Cisco IOS,2023-01-14,Night,5.4,33.2,15.7,41.6,44.2,3.17,77.2,96.9,2,2357.0,217.6,7195,68,97.0,31,None,None,0,Low
IT-RTR-002,Router,Network Room,Juniper JunOS,2021-02-05,Night,1.6,24.5,29.1,18.8,41.2,3.52,52.7,98.3,0,2225.0,213.3,714,342,74.8,107,None,None,0,Medium
IT-WRK-002,Workstation,Office,Windows 10,2021-04-22,Night,6.8,56.2,23.3,52.6,39.0,9.18,114.9,93.6,2,2149.0,215.9,2333,126,93.4,54,None,None,0,Low
IT-WRK-001,Workstation,Office,Ubuntu 20.04,2022-09-22,Morning,3.5,42.2,64.3,53.2,45.5,6.14,181.6,73.4,3,2209.0,184.7,8365,349,69.6,5,Power Supply,Power Failure,1,Critical
IT-PRT-001,Printer,Office,N/A,2021-05-07,Morning,7.8,19.9,13.8,50.1,25.7,8.19,101.3,99.4,0,2053.0,220.5,1585,317,77.3,122,None,None,0,Medium
IT-SRV-002,Server,Data Center,Windows Server 2022,2021-03-27,Night,6.3,29.0,80.8,47.8,36.1,8.17,304.6,97.8,12,3068.0,216.6,2296,117,79.0,6,RAM,Memory Failure,1,Critical
IT-SWT-002,Switch,Network Room,HP ProCurve,2023-03-05,Afternoon,4.0,46.0,54.5,32.6,36.7,3.16,82.2,57.4,0,2949.0,205.6,1157,130,96.0,2,Battery,UPS Battery Failure,1,Critical
IT-WRK-003,Workstation,Office,Ubuntu 20.04,2021-02-01,Morning,4.0,42.9,47.4,73.8,29.1,9.21,156.7,93.7,3,2247.0,221.1,4980,190,85.5,69,None,None,0,Medium
IT-SRV-005,Server,Data Center,Windows Server 2022,2023-03-19,Night,4.1,43.8,98.4,62.1,34.5,4.69,389.3,91.0,0,3379.0,222.5,3322,5,92.6,46,None,None,0,Low
IT-UPS-003,UPS,Power Room,N/A,2023-05-08,Morning,1.6,2.1,17.5,15.9,35.3,1.24,533.5,99.6,1,1908.0,231.5,6499,168,90.7,144,None,None,0,Low
IT-SRV-002,Server,Data Center,Windows Server 2022,2022-02-16,Night,1.5,59.4,63.8,74.3,37.0,5.13,323.8,90.4,1,2712.0,216.9,4322,327,74.8,76,None,None,0,Medium
IT-SWT-002,Switch,Network Room,N/A,2021-03-18,Morning,1.5,26.7,49.6,21.7,40.4,3.39,77.8,98.7,1,2304.0,221.3,178,298,77.7,138,None,None,0,Medium
IT-FRW-002,Firewall,Network Room,Cisco ASA,2023-06-23,Night,2.8,18.6,27.1,23.9,36.2,4.55,99.4,98.4,0,2491.0,216.7,1447,83,100.0,108,None,None,0,Low
IT-PRT-001,Printer,Office,N/A,2022-08-21,Afternoon,1.1,25.4,36.0,44.2,35.2,17.23,104.6,93.5,0,1785.0,222.2,1377,358,73.2,171,None,None,0,Medium
IT-SRV-004,Server,Data Center,Windows Server 2022,2023-03-03,Night,1.3,29.1,70.4,49.0,41.5,2.54,399.4,99.3,2,2819.0,216.0,2407,87,97.0,153,None,None,0,Low
IT-FRW-001,Firewall,Network Room,Cisco ASA,2021-04-30,Night,1.0,37.7,58.9,17.3,39.3,1.69,54.0,97.9,2,2351.0,219.0,1750,80,97.0,159,None,None,0,Low
IT-PRT-001,Printer,Office,N/A,2023-03-31,Afternoon,6.8,36.0,37.3,75.3,30.5,9.17,100.4,88.3,3,2001.0,221.5,2287,239,80.6,105,None,None,0,Medium
IT-RTR-003,Router,Network Room,Juniper JunOS,2022-02-06,Night,2.5,31.3,33.3,17.5,36.0,1.57,82.1,100.0,1,2418.0,217.9,7480,235,84.0,155,None,None,0,Medium
IT-UPS-001,UPS,Power Room,N/A,2022-02-08,Night,3.6,9.5,20.4,12.9,26.2,160.21,479.5,86.0,7,2152.0,216.5,1744,211,77.4,3,Network Interface,Network Outage,1,Critical
IT-SRV-001,Server,Data Center,Windows Server 2019,2023-11-23,Afternoon,2.3,50.8,57.9,47.2,42.0,7.61,364.6,95.3,3,3123.0,215.5,4551,240,80.5,157,None,None,0,Medium
IT-UPS-003,UPS,Power Room,N/A,2021-12-22,Night,3.7,10.5,16.9,16.5,30.6,1.12,486.4,97.8,2,1927.0,220.2,2407,164,89.6,66,None,None,0,Low
IT-SRV-001,Server,Data Center,Windows Server 2022,2023-11-03,Morning,7.2,73.5,50.3,43.5,30.6,2.36,283.5,95.6,0,3028.0,220.4,2885,161,91.2,172,None,None,0,Low
IT-PRT-001,Printer,Office,N/A,2022-12-15,Afternoon,4.4,13.2,24.8,82.4,30.4,12.94,94.7,95.8,3,1814.0,208.6,249,40,95.5,152,None,None,0,Low
IT-SWT-001,Switch,Network Room,Cisco IOS,2021-04-30,Night,7.0,16.2,55.1,38.7,37.0,3.52,101.2,95.3,3,2488.0,221.8,6266,195,85.0,138,None,None,0,Medium
IT-UPS-001,UPS,Power Room,N/A,2021-09-07,Night,6.7,29.6,41.1,18.1,33.9,0.98,415.3,91.7,42,1993.0,209.8,4262,107,35.3,4,OS/Software,Software Crash,1,Critical
IT-STR-001,Storage Device,Data Center,N/A,2023-01-06,Afternoon,5.3,27.9,33.1,64.5,29.8,16.62,79.3,79.7,2,1823.0,223.3,4357,19,97.0,104,None,None,0,Low
IT-RTR-002,Router,Network Room,Cisco IOS,2021-10-20,Afternoon,1.8,55.1,22.8,27.1,31.2,3.25,93.0,97.8,1,2329.0,218.0,188,216,85.9,35,None,None,0,Medium
IT-UPS-001,UPS,Power Room,N/A,2022-09-05,Afternoon,1.8,11.7,21.7,17.5,32.0,1.11,417.5,89.6,0,1988.0,213.8,7937,245,84.5,107,None,None,0,Medium
IT-RTR-002,Router,Network Room,Juniper JunOS,2023-12-10,Night,2.2,38.1,22.7,39.0,33.0,2.52,89.6,97.7,1,2610.0,216.8,6045,15,98.5,96,None,None,0,Low
IT-UPS-001,UPS,Power Room,N/A,2022-05-17,Afternoon,1.1,17.4,26.0,21.5,30.7,1.56,602.6,100.0,2,2003.0,217.2,7043,284,77.6,129,None,None,0,Medium
IT-WRK-002,Workstation,Office,Windows 11,2023-06-19,Morning,6.8,81.2,73.1,67.3,45.0,7.91,123.2,92.8,2,1952.0,220.3,3926,114,89.0,135,None,None,0,Low
IT-FRW-001,Firewall,Network Room,Fortinet FortiOS,2023-07-05,Morning,4.7,45.4,38.8,26.3,37.4,4.42,100.0,98.5,2,2434.0,219.7,2725,71,97.0,119,None,None,0,Low
IT-FRW-001,Firewall,Network Room,pfSense,2023-06-13,Morning,6.8,37.7,34.8,48.5,38.7,4.86,94.2,95.4,2,2613.0,216.3,8621,234,82.6,97,None,None,0,Medium
IT-WRK-001,Workstation,Office,Windows 11,2021-12-17,Afternoon,1.3,48.8,48.8,60.1,44.9,7.5,129.1,82.3,3,2148.0,218.3,3275,195,85.0,106,None,None,0,Medium
IT-STR-002,Storage Device,Data Center,N/A,2023-04-27,Night,7.0,21.2,38.4,91.0,32.6,7.84,60.3,88.5,1,1744.0,222.1,7200,268,77.1,78,None,None,0,High
IT-RTR-001,Router,Network Room,N/A,2021-11-11,Night,5.2,60.4,75.4,27.0,68.3,3.29,82.7,97.3,25,2607.0,224.7,1319,292,31.7,0,CPU/RAM,Server Crash,1,Critical
IT-PRT-001,Printer,Office,N/A,2022-03-01,Afternoon,1.6,20.3,30.6,35.6,22.6,9.52,122.6,92.4,2,1560.0,220.2,7460,229,83.1,174,None,None,0,Medium
IT-RTR-002,Router,Network Room,N/A,2021-10-29,Night,4.9,37.8,35.0,25.8,41.3,2.37,77.5,51.5,1,2138.0,212.5,4699,222,85.3,3,Battery,UPS Battery Failure,1,Critical
IT-STR-001,Storage Device,Data Center,N/A,2023-07-30,Night,1.0,19.8,36.8,71.1,34.7,3.22,91.7,90.1,3,1933.0,219.6,4292,45,95.5,84,None,None,0,Low
IT-FRW-001,Firewall,Network Room,Fortinet FortiOS,2023-09-10,Morning,6.5,51.8,31.3,17.7,44.2,3.76,81.4,99.0,1,2434.0,217.9,4063,37,98.5,91,None,None,0,Low
IT-UPS-001,UPS,Power Room,N/A,2023-02-10,Night,1.5,12.3,22.6,19.6,29.2,0.92,665.6,87.2,0,2048.0,226.8,4299,63,100.0,69,None,None,0,Low
IT-WRK-003,Workstation,Office,Windows 11,2021-02-27,Morning,0.8,69.1,39.6,39.7,43.2,6.74,138.5,82.2,3,2494.0,224.8,8541,48,95.5,145,None,None,0,Low
IT-SRV-004,Server,Data Center,Windows Server 2022,2023-10-07,Morning,1.6,18.0,77.8,57.9,46.5,7.32,343.9,88.8,2,2928.0,221.1,3223,48,97.0,45,None,None,0,Low
IT-SRV-002,Server,Data Center,Ubuntu 22.04,2021-04-12,Morning,3.1,46.6,58.1,54.5,43.4,1.96,249.5,79.5,1,2697.0,217.8,4940,175,90.0,156,None,None,0,Low
IT-SRV-001,Server,Data Center,Ubuntu 22.04,2023-12-19,Night,0.9,25.7,59.9,49.9,45.6,5.67,385.9,92.9,2,3035.0,209.8,1435,268,79.2,127,None,None,0,Medium
IT-PRT-002,Printer,Office,N/A,2022-03-03,Night,3.9,25.4,25.0,69.7,26.8,16.49,118.8,82.6,1,1735.0,220.6,5120,300,77.5,131,None,None,0,Medium
IT-SRV-002,Server,Data Center,Windows Server 2019,2022-01-05,Night,5.4,52.2,60.8,48.9,34.1,1.02,261.2,88.3,1,2977.0,226.9,7986,284,79.1,128,None,None,0,Medium
IT-SRV-004,Server,Data Center,Ubuntu 22.04,2022-10-15,Night,3.5,25.2,71.3,59.0,46.7,4.55,353.4,91.5,3,3512.0,224.5,1527,306,73.9,87,None,None,0,Medium
IT-WRK-002,Workstation,Office,Windows 10,2021-01-30,Night,7.5,66.1,30.6,54.3,40.9,11.25,189.5,80.6,5,2271.0,218.0,1841,81,92.5,114,None,None,0,Low
IT-UPS-002,UPS,Power Room,N/A,2023-07-29,Night,1.9,3.1,24.1,17.7,30.3,0.67,367.3,95.8,2,1990.0,227.3,6751,103,95.7,48,None,None,0,Low
IT-FRW-002,Firewall,Network Room,pfSense,2022-11-05,Night,5.9,34.4,31.6,18.0,38.2,3.39,66.0,99.0,1,2782.0,220.1,2838,6,98.5,36,None,None,0,Low
IT-SRV-005,Server,Data Center,Red Hat Linux,2021-01-26,Morning,3.7,40.5,55.7,57.4,42.3,5.8,261.4,99.1,1,3013.0,218.3,2949,149,92.6,142,None,None,0,Low
IT-SRV-005,Server,Data Center,Ubuntu 22.04,2021-04-22,Night,6.0,44.6,50.5,59.8,34.1,141.59,359.9,92.8,11,2713.0,217.9,8325,38,83.5,5,Network Interface,Network Outage,1,Critical
IT-SRV-004,Server,Data Center,Windows Server 2019,2021-08-27,Morning,2.7,48.6,68.7,59.6,31.3,5.41,370.8,93.3,2,2672.0,224.5,2611,74,97.0,70,None,None,0,Low
IT-FRW-002,Firewall,Network Room,Fortinet FortiOS,2021-11-03,Morning,7.9,36.1,45.1,27.0,34.6,2.78,79.7,100.0,2,2397.0,224.0,8478,38,97.0,152,None,None,0,Low
IT-WRK-001,Workstation,Office,Windows 11,2021-01-05,Night,6.7,32.7,28.9,44.4,41.5,8.06,136.6,84.3,2,2264.0,211.8,7081,145,91.5,141,None,None,0,Low
IT-PRT-001,Printer,Office,N/A,2022-01-12,Afternoon,1.3,35.3,43.2,73.6,31.9,6.84,114.6,91.4,13,1875.0,218.4,1275,62,80.5,0,RAM,Memory Failure,1,Critical
IT-FRW-001,Firewall,Network Room,pfSense,2021-12-03,Afternoon,5.0,39.1,29.6,30.5,33.6,3.88,88.4,97.4,0,2590.0,219.5,1793,171,91.9,54,None,None,0,Low
IT-FRW-002,Firewall,Network Room,Fortinet FortiOS,2021-07-28,Morning,7.8,68.8,70.1,29.4,69.3,4.35,80.5,99.1,24,2449.0,217.1,1326,202,41.4,2,CPU/RAM,Server Crash,1,Critical
IT-UPS-002,UPS,Power Room,N/A,2023-09-09,Afternoon,4.2,51.0,56.8,22.4,62.1,0.63,533.1,81.6,20,2031.0,227.5,3240,361,37.2,4,CPU/RAM,Server Crash,1,Critical
IT-SWT-003,Switch,Network Room,HP ProCurve,2022-07-01,Afternoon,3.9,46.2,66.3,20.1,38.5,1.78,77.6,95.2,1,2451.0,219.5,760,228,84.7,81,None,None,0,Medium
IT-SWT-001,Switch,Network Room,N/A,2023-10-24,Morning,6.6,24.8,40.5,35.0,56.5,3.18,65.3,99.9,15,2477.0,218.2,4315,194,65.9,3,Motherboard,Hardware Failure,1,Critical
IT-PRT-001,Printer,Office,N/A,2021-01-21,Morning,6.8,26.7,29.8,82.2,39.0,13.91,87.7,98.8,5,1723.0,219.8,7098,180,83.5,51,None,None,0,Low
IT-WRK-004,Workstation,Office,Windows 11,2021-05-19,Afternoon,7.8,0.0,39.3,43.2,35.3,9.34,133.8,75.0,3,2112.0,214.1,8023,285,76.0,40,None,None,0,Medium
IT-UPS-003,UPS,Power Room,N/A,2021-04-09,Morning,3.8,4.3,19.2,13.8,32.1,0.98,460.9,93.7,0,1969.0,220.9,3312,180,91.0,108,None,None,0,Low
IT-SRV-002,Server,Data Center,Windows Server 2019,2023-04-23,Afternoon,3.1,53.9,84.3,62.7,41.1,3.63,331.6,100.0,1,3085.0,214.1,1154,345,71.3,30,None,None,0,Medium
IT-WRK-002,Workstation,Office,Windows 10,2021-06-15,Afternoon,3.6,0.0,47.8,67.2,34.5,1.29,150.0,73.3,0,2170.0,211.6,7863,312,77.8,114,None,None,0,Medium
IT-SWT-001,Switch,Network Room,Cisco IOS,2023-08-12,Morning,3.0,29.5,43.5,32.2,35.2,2.14,54.5,94.7,1,2362.0,219.9,2668,98,97.7,66,None,None,0,Low
IT-WRK-001,Workstation,Office,Ubuntu 20.04,2021-09-05,Morning,1.3,59.6,72.0,69.5,36.5,6.34,177.2,5.1,3,2078.0,194.0,4848,133,91.2,5,Battery,UPS Battery Failure,1,Critical
IT-RTR-001,Router,Network Room,Cisco IOS,2022-06-02,Afternoon,3.9,47.3,48.6,17.7,42.2,2.92,61.5,98.1,2,2654.0,222.7,3016,304,75.6,148,None,None,0,Medium
IT-UPS-002,UPS,Power Room,N/A,2022-06-22,Morning,7.1,9.8,22.7,15.9,32.3,0.77,480.7,75.3,3,1970.0,211.2,5875,170,87.5,165,None,None,0,Low
IT-UPS-002,UPS,Power Room,N/A,2021-12-31,Afternoon,3.1,15.3,28.4,15.0,29.8,1.05,507.7,16.9,1,1999.0,192.0,1001,87,98.5,3,Battery,UPS Battery Failure,1,Critical
IT-SRV-005,Server,Data Center,Red Hat Linux,2022-07-04,Afternoon,4.7,32.2,47.9,35.2,46.7,6.88,370.0,14.0,1,2980.0,202.9,1278,23,98.5,1,Battery,UPS Battery Failure,1,Critical
IT-SWT-002,Switch,Network Room,HP ProCurve,2023-05-23,Night,2.6,33.5,29.7,31.0,38.2,2.67,101.2,97.7,1,2618.0,226.7,2147,92,98.3,124,None,None,0,Low
IT-SRV-003,Server,Data Center,Windows Server 2022,2021-11-02,Morning,7.4,37.3,61.7,99.0,64.5,6.13,292.2,95.4,21,2762.0,213.4,468,172,44.3,3,Hard Disk,Disk Failure,1,Critical
IT-WRK-004,Workstation,Office,Ubuntu 20.04,2021-12-10,Afternoon,7.5,68.2,65.2,44.1,34.4,4.95,152.4,84.8,2,2181.0,219.6,2065,250,81.0,59,None,None,0,Medium
IT-RTR-001,Router,Network Room,Cisco IOS,2022-05-12,Afternoon,1.5,24.1,43.5,33.1,30.3,3.42,112.4,95.5,0,2719.0,218.7,8398,66,100.0,92,None,None,0,Low
IT-SRV-003,Server,Data Center,Red Hat Linux,2021-10-31,Morning,0.5,62.0,80.0,54.3,44.1,3.6,370.5,93.0,2,2824.0,219.7,5184,253,80.7,103,None,None,0,Medium
IT-UPS-002,UPS,Power Room,N/A,2023-05-22,Night,1.2,42.5,57.7,13.1,52.0,0.73,525.8,92.3,26,2176.0,214.3,4658,308,39.2,7,CPU/RAM,Server Crash,1,Critical
IT-STR-002,Storage Device,Data Center,N/A,2022-01-16,Night,3.5,18.0,23.8,60.9,35.1,13.5,33.8,100.0,0,1552.0,219.3,8516,115,97.5,129,None,None,0,Low
IT-RTR-002,Router,Network Room,Juniper JunOS,2023-08-23,Night,4.1,39.7,60.2,30.7,47.6,4.61,84.8,94.0,1,2768.0,222.6,4733,21,98.5,170,None,None,0,Low
IT-UPS-002,UPS,Power Room,N/A,2023-06-25,Night,6.8,17.6,27.0,16.5,44.0,1.32,402.1,92.2,12,1951.0,215.1,5789,341,56.9,3,Motherboard,Hardware Failure,1,Critical
IT-SWT-001,Switch,Network Room,N/A,2021-03-10,Morning,1.1,47.7,39.7,40.0,39.7,1.79,77.2,100.0,0,2543.0,218.3,1678,314,77.6,138,None,None,0,Medium
IT-SRV-003,Server,Data Center,Windows Server 2022,2023-01-02,Night,7.3,53.5,52.0,35.6,43.7,7.31,435.3,96.9,0,2620.0,215.9,4630,364,72.6,180,None,None,0,Medium
IT-UPS-003,UPS,Power Room,N/A,2021-12-03,Night,5.7,6.6,19.8,22.2,24.0,0.89,498.6,96.0,2,2136.0,224.3,4678,26,97.0,141,None,None,0,Low
IT-SRV-002,Server,Data Center,Windows Server 2022,2023-10-13,Morning,2.7,20.7,66.6,37.7,35.0,2.93,287.7,96.3,1,3332.0,221.8,2621,266,80.9,41,None,None,0,Medium
IT-FRW-002,Firewall,Network Room,Fortinet FortiOS,2021-06-29,Night,4.9,28.8,60.2,20.4,38.6,3.0,64.2,96.2,2,2370.0,216.4,227,5,97.0,62,None,None,0,Low
IT-PRT-002,Printer,Office,N/A,2023-12-14,Night,1.4,20.6,44.5,85.9,37.7,14.67,80.3,100.0,1,1762.0,223.9,8443,128,94.2,145,None,None,0,Low
IT-UPS-003,UPS,Power Room,N/A,2021-08-14,Night,0.8,21.7,28.7,14.7,34.7,1.06,591.3,73.5,1,2069.0,222.7,4354,199,87.6,144,None,None,0,Medium
IT-SWT-001,Switch,Network Room,N/A,2022-09-30,Afternoon,2.4,35.2,38.7,25.7,38.6,4.29,92.4,100.0,0,2308.0,220.7,5032,37,100.0,170,None,None,0,Low
IT-SWT-001,Switch,Network Room,N/A,2022-04-13,Morning,5.5,46.5,43.6,27.5,30.8,5.37,87.1,95.5,0,2480.0,217.8,2840,340,75.0,88,None,None,0,Medium
IT-SRV-004,Server,Data Center,Ubuntu 22.04,2021-03-20,Night,1.8,20.2,38.8,39.5,49.9,1.39,347.0,43.6,1,2864.0,190.3,945,223,85.2,2,Battery,UPS Battery Failure,1,Critical
IT-SWT-001,Switch,Network Room,HP ProCurve,2022-03-19,Night,5.5,11.0,48.6,36.9,30.2,4.0,93.2,97.6,0,2572.0,218.3,162,44,100.0,148,None,None,0,Low
IT-UPS-002,UPS,Power Room,N/A,2023-07-31,Afternoon,7.4,11.6,25.2,10.1,33.5,1.03,403.1,82.8,9,2035.0,220.2,6502,274,68.1,5,Motherboard,Hardware Failure,1,Critical
IT-PRT-002,Printer,Office,N/A,2023-12-05,Afternoon,1.5,42.4,38.1,77.7,70.3,8.58,99.2,82.7,2,1208.0,222.4,6726,32,84.8,1,Cooling System,Overheating,1,Critical
IT-WRK-002,Workstation,Office,Ubuntu 20.04,2021-08-22,Afternoon,5.6,57.6,59.8,86.1,45.1,6.91,160.0,87.8,2,2727.0,221.0,8526,169,88.4,102,None,None,0,Low
IT-SRV-001,Server,Data Center,Red Hat Linux,2023-08-15,Afternoon,5.9,21.3,52.5,64.5,37.5,4.98,342.0,91.1,3,3244.0,222.6,3343,215,83.0,150,None,None,0,Medium
IT-UPS-003,UPS,Power Room,N/A,2023-01-07,Night,7.9,4.7,24.3,12.5,28.0,1.88,416.3,97.9,0,1919.0,222.7,541,266,82.4,178,None,None,0,Medium
IT-WRK-003,Workstation,Office,Windows 10,2021-02-11,Afternoon,6.9,42.9,100.0,61.7,49.0,9.58,115.5,70.3,2,2400.0,214.5,5915,108,84.5,155,None,None,0,Low
IT-WRK-004,Workstation,Office,Windows 10,2022-10-15,Morning,2.5,0.0,16.2,57.6,36.8,7.16,137.0,86.9,2,2016.0,213.4,8296,51,97.0,142,None,None,0,Low
IT-PRT-001,Printer,Office,N/A,2023-10-01,Afternoon,1.0,15.2,35.4,51.5,43.5,11.65,101.0,89.6,2,1930.0,222.0,3108,326,73.4,52,None,None,0,Medium
IT-SWT-003,Switch,Network Room,N/A,2022-06-23,Morning,7.5,46.6,49.9,24.0,25.9,4.52,93.2,100.0,1,2314.0,219.5,4326,177,89.8,176,None,None,0,Low
IT-WRK-004,Workstation,Office,Ubuntu 20.04,2022-09-27,Morning,5.4,26.4,37.7,68.2,46.3,8.37,186.3,75.8,1,2161.0,224.8,7340,262,81.3,92,None,None,0,Medium
IT-UPS-002,UPS,Power Room,N/A,2021-07-10,Afternoon,3.3,7.9,19.8,22.7,34.9,0.64,459.6,87.2,0,1893.0,211.5,7950,115,97.5,113,None,None,0,Low
IT-WRK-001,Workstation,Office,Windows 10,2021-11-19,Night,4.6,63.0,69.1,52.3,41.7,10.94,135.1,94.6,2,2192.0,215.9,2787,324,73.6,81,None,None,0,Medium
IT-SRV-001,Server,Data Center,Windows Server 2019,2022-10-12,Afternoon,4.8,34.0,61.8,54.3,49.2,1.61,409.5,90.5,1,2907.0,212.7,4618,29,98.5,80,None,None,0,Low
IT-RTR-001,Router,Network Room,N/A,2021-05-19,Afternoon,7.0,63.2,53.1,29.2,34.2,2.73,86.8,96.6,1,2580.0,222.5,5699,31,98.5,161,None,None,0,Low
IT-SRV-003,Server,Data Center,Ubuntu 22.04,2023-04-02,Morning,6.9,49.2,55.5,59.2,41.9,5.68,398.9,95.2,1,3103.0,221.2,766,274,80.1,79,None,None,0,Medium
IT-SRV-002,Server,Data Center,Ubuntu 22.04,2022-01-21,Morning,4.2,39.1,66.0,67.3,41.6,5.16,365.1,91.2,3,3184.0,225.6,2991,356,68.9,170,None,None,0,Medium
IT-SRV-003,Server,Data Center,Red Hat Linux,2021-05-29,Afternoon,3.7,36.7,48.8,66.1,42.9,6.87,281.8,93.8,2,3057.0,226.2,1047,233,82.7,149,None,None,0,Medium
IT-SRV-004,Server,Data Center,Ubuntu 22.04,2023-05-01,Afternoon,6.8,100.0,43.1,49.0,68.4,4.46,363.9,99.5,2,2254.0,219.2,4235,242,55.6,0,Cooling System,Overheating,1,Critical
IT-SRV-001,Server,Data Center,Windows Server 2022,2021-11-23,Night,1.5,42.6,63.7,50.3,38.5,5.08,312.4,95.2,1,2946.0,226.8,2069,6,98.5,122,None,None,0,Low
IT-SRV-005,Server,Data Center,Windows Server 2022,2021-10-08,Night,2.2,35.7,82.0,63.2,34.6,6.8,431.6,100.0,1,2937.0,215.2,6544,98,96.9,151,None,None,0,Low
IT-STR-002,Storage Device,Data Center,N/A,2021-07-25,Morning,7.3,22.5,39.0,60.2,34.0,12.66,245.9,86.3,1,2004.0,189.2,6166,14,98.5,1,Power Supply,Power Failure,1,Critical
IT-FRW-002,Firewall,Network Room,pfSense,2023-09-01,Afternoon,1.1,34.4,26.9,19.4,42.8,1.59,106.8,99.6,1,2532.0,220.5,1075,344,73.1,145,None,None,0,Medium
IT-SWT-002,Switch,Network Room,HP ProCurve,2021-08-07,Afternoon,4.6,44.7,37.7,48.8,43.3,3.54,80.8,98.8,15,2539.0,220.9,6057,318,54.7,6,Hard Disk,Disk Failure,1,Critical
IT-SWT-003,Switch,Network Room,HP ProCurve,2021-04-22,Night,4.5,14.4,51.2,22.0,43.8,2.73,115.6,96.0,2,2645.0,225.4,3756,18,97.0,163,None,None,0,Low
IT-RTR-002,Router,Network Room,Cisco IOS,2022-02-28,Afternoon,6.3,26.7,43.4,34.8,39.1,2.43,112.0,98.6,2,2441.0,228.7,6822,277,78.3,50,None,None,0,Medium
IT-FRW-001,Firewall,Network Room,pfSense,2022-08-02,Afternoon,5.6,40.2,40.8,22.1,57.7,1.56,78.0,96.0,10,2373.0,216.4,6001,358,56.0,1,Motherboard,Hardware Failure,1,Critical
IT-FRW-002,Firewall,Network Room,Fortinet FortiOS,2022-06-30,Morning,3.5,21.6,31.2,14.6,36.3,2.87,101.0,97.1,2,2485.0,221.3,8577,298,76.2,85,None,None,0,Medium
IT-SRV-003,Server,Data Center,Windows Server 2022,2022-02-21,Morning,4.1,46.9,82.6,72.0,45.3,5.3,400.0,92.5,21,2594.0,220.1,7416,19,67.5,4,Hard Disk,Disk Failure,1,Critical
IT-WRK-001,Workstation,Office,Ubuntu 20.04,2023-04-22,Afternoon,6.9,16.6,39.6,63.3,27.8,6.55,130.0,67.9,2,2124.0,223.0,1055,157,90.3,155,None,None,0,Low
